ORIGIN;DEST;DEPARTURE DATE;DEPARTURE TIME;BOOKING CLASS;FARE;DAYS TO DEPARTURE;# BOOKINGS (net)
BER;NRT;2014-04-21;1840;L;64;294;0
BER;NRT;2014-04-21;1840;M;164;353;0
BER;NRT;2014-04-21;1840;M;164;294;0
BER;NRT;2014-04-21;1840;R;184;353;0
BER;NRT;2014-04-21;1840;R;184;304;0
BER;NRT;2014-04-21;1840;R;184;294;0
BER;NRT;2014-04-21;1840;T;74;353;0
BER;NRT;2014-04-21;1840;T;74;304;0
BER;NRT;2014-04-21;1840;T;74;301;0
BER;NRT;2014-04-21;1840;T;74;294;0
BER;NRT;2014-04-21;1840;V;54;353;0
BER;NRT;2014-04-21;1840;V;54;301;0
BER;NRT;2014-04-21;1840;V;54;294;0
BER;NRT;2014-04-21;1840;Z;114;353;0
BER;NRT;2014-04-21;1840;Z;114;294;0
BER;NRT;2014-04-21;1840;Z;114;50;1
BER;NRT;2014-04-21;1840;Z;114;45;2
BER;NRT;2014-04-21;1840;Z;114;44;3
BER;NRT;2014-04-21;1840;Z;114;17;2
BER;NRT;2014-04-21;1840;Z;114;10;7
BER;NRT;2014-04-21;1840;Z;114;9;16
BER;NRT;2014-04-21;1840;Z;114;8;22
BER;NRT;2014-04-21;1840;Z;114;7;21
BER;NRT;2014-04-21;1840;Z;114;5;22
BER;NRT;2014-04-21;1840;Z;114;4;24
BER;NRT;2014-04-21;1840;Z;114;3;26
BER;NRT;2014-04-21;1840;Z;114;2;22
BER;NRT;2014-04-21;1840;Z;114;0;21
BER;NRT;2014-04-19;2040;J;144;351;0
BER;NRT;2014-04-21;1840;V;54;304;0
BER;NRT;2014-04-21;1840;Z;114;304;0
BER;NRT;2014-04-19;2040;J;144;1;9
BER;NRT;2014-04-19;2040;J;144;0;11
BER;NRT;2014-04-19;2040;B;94;4;1
BER;NRT;2014-04-19;2040;B;94;2;2
BER;NRT;2014-04-19;2040;B;94;1;2
BER;NRT;2014-04-19;2040;E;44;303;0
BER;NRT;2014-04-19;2040;E;44;148;1
BER;NRT;2014-04-19;2040;E;44;43;0
BER;NRT;2014-04-19;2040;E;44;13;0
BER;NRT;2014-04-19;2040;E;44;12;7
BER;NRT;2014-04-19;2040;E;44;11;7
BER;NRT;2014-04-19;2040;E;44;9;6
BER;NRT;2014-04-19;2040;I;84;7;2
BER;NRT;2014-04-19;2040;I;84;6;9
BER;NRT;2014-04-19;2040;I;84;5;12
BER;NRT;2014-04-19;2040;I;84;4;12
BER;NRT;2014-04-19;2040;I;84;1;11
BER;NRT;2014-04-19;2040;K;104;351;0
BER;NRT;2014-04-19;2040;K;104;29;1
BER;NRT;2014-04-19;2040;K;104;25;0
BER;NRT;2014-04-19;2040;K;104;20;1
BER;NRT;2014-04-19;2040;K;104;15;0
BER;NRT;2014-04-19;2040;K;104;1;0
BER;NRT;2014-04-19;2040;L;64;351;0
BER;NRT;2014-04-19;2040;L;64;303;0
BER;NRT;2014-04-19;2040;L;64;59;0
BER;NRT;2014-04-19;2040;L;64;49;1
BER;NRT;2014-04-19;2040;L;64;40;4
BER;NRT;2014-04-19;2040;L;64;36;5
BER;NRT;2014-04-19;2040;L;64;35;7
BER;NRT;2014-04-19;2040;L;64;34;8
BER;NRT;2014-04-19;2040;L;64;33;7
BER;NRT;2014-04-19;2040;L;64;29;8
BER;NRT;2014-04-19;2040;L;64;27;8
BER;NRT;2014-04-19;2040;L;64;23;9
BER;NRT;2014-04-19;2040;L;64;20;10
BER;NRT;2014-04-19;2040;L;64;19;11
BER;NRT;2014-04-19;2040;L;64;17;11
BER;NRT;2014-04-19;2040;L;64;15;12
BER;NRT;2014-04-19;2040;L;64;14;14
BER;NRT;2014-04-19;2040;L;64;13;15
BER;NRT;2014-04-19;2040;L;64;12;14
BER;NRT;2014-04-19;2040;L;64;11;14
BER;NRT;2014-04-19;2040;L;64;6;16
BER;NRT;2014-04-19;2040;M;164;351;0
BER;NRT;2014-04-19;2040;M;164;292;0
BER;NRT;2014-04-19;2040;J;144;292;0
BER;NRT;2014-04-19;2040;B;94;292;0
BER;NRT;2014-04-19;2040;E;44;292;0
BER;NRT;2014-04-19;2040;K;104;292;0
BER;NRT;2014-04-19;2040;L;64;292;0
BER;NRT;2014-04-19;2040;B;94;351;0
BER;NRT;2014-04-19;2040;E;44;351;0
BER;NRT;2014-04-19;2040;E;44;282;2
BER;NRT;2014-04-19;2040;I;84;351;0
BER;NRT;2014-04-19;2040;N;124;351;0
BER;NRT;2014-04-19;2040;N;124;292;0
BER;NRT;2014-04-19;2040;N;124;1;0
BER;NRT;2014-04-19;2040;R;184;351;0
BER;NRT;2014-04-19;2040;R;184;302;0
BER;NRT;2014-04-19;2040;R;184;292;0
BER;NRT;2014-04-19;2040;T;74;351;0
BER;NRT;2014-04-19;2040;T;74;303;0
BER;NRT;2014-04-19;2040;T;74;302;0
BER;NRT;2014-04-19;2040;T;74;292;0
BER;NRT;2014-04-19;2040;T;74;282;0
BER;NRT;2014-04-19;2040;T;74;177;0
BER;NRT;2014-04-19;2040;T;74;28;4
BER;NRT;2014-04-19;2040;T;74;27;1
BER;NRT;2014-04-19;2040;T;74;22;5
BER;NRT;2014-04-19;2040;T;74;21;6
BER;NRT;2014-04-19;2040;T;74;18;5
BER;NRT;2014-04-19;2040;T;74;13;8
BER;NRT;2014-04-19;2040;T;74;12;6
BER;NRT;2014-04-19;2040;T;74;11;7
BER;NRT;2014-04-19;2040;T;74;10;9
BER;NRT;2014-04-19;2040;T;74;9;14
BER;NRT;2014-04-19;2040;T;74;8;18
BER;NRT;2014-04-19;2040;T;74;7;24
BER;NRT;2014-04-19;2040;T;74;6;29
BER;NRT;2014-04-19;2040;T;74;1;28
BER;NRT;2014-04-19;2040;T;74;0;23
BER;NRT;2014-04-19;2040;V;54;351;0
BER;NRT;2014-04-19;2040;V;54;303;0
BER;NRT;2014-04-19;2040;V;54;302;0
BER;NRT;2014-04-19;2040;V;54;292;0
BER;NRT;2014-04-19;2040;V;54;13;0
BER;NRT;2014-04-19;2040;V;54;11;0
BER;NRT;2014-04-19;2040;Z;114;351;0
BER;NRT;2014-04-19;2040;Z;114;302;0
BER;NRT;2014-04-19;2040;Z;114;292;0
BER;NRT;2014-04-19;2040;Z;114;1;0
BER;NRT;2014-04-20;2040;B;94;352;0
BER;NRT;2014-04-20;2040;B;94;293;0
BER;NRT;2014-04-20;2040;B;94;58;1
BER;NRT;2014-04-20;2040;B;94;10;4
BER;NRT;2014-04-20;2040;B;94;9;9
BER;NRT;2014-04-20;2040;B;94;8;17
BER;NRT;2014-04-20;2040;B;94;7;16
BER;NRT;2014-04-20;2040;B;94;4;20
BER;NRT;2014-04-20;2040;B;94;2;20
BER;NRT;2014-04-20;2040;B;94;0;19
BER;NRT;2014-04-20;2040;E;44;352;0
BER;NRT;2014-04-20;2040;E;44;304;0
BER;NRT;2014-04-20;2040;E;44;293;0
BER;NRT;2014-04-20;2040;E;44;178;0
BER;NRT;2014-04-20;2040;I;84;352;0
BER;NRT;2014-04-20;2040;I;84;58;1
BER;NRT;2014-04-20;2040;I;84;56;2
BER;NRT;2014-04-20;2040;I;84;55;3
BER;NRT;2014-04-20;2040;I;84;51;2
BER;NRT;2014-04-20;2040;I;84;21;3
BER;NRT;2014-04-20;2040;I;84;17;5
BER;NRT;2014-04-20;2040;I;84;15;6
BER;NRT;2014-04-20;2040;I;84;14;7
BER;NRT;2014-04-20;2040;I;84;12;8
BER;NRT;2014-04-20;2040;I;84;11;8
BER;NRT;2014-04-20;2040;I;84;9;7
BER;NRT;2014-04-20;2040;I;84;8;7
BER;NRT;2014-04-20;2040;I;84;7;13
BER;NRT;2014-04-20;2040;I;84;6;16
BER;NRT;2014-04-20;2040;I;84;1;14
BER;NRT;2014-04-20;2040;I;84;0;11
BER;NRT;2014-04-20;2040;J;144;352;0
BER;NRT;2014-04-20;2040;J;144;293;0
BER;NRT;2014-04-20;2040;J;144;1;7
BER;NRT;2014-04-20;2040;J;144;0;12
BER;NRT;2014-04-20;2040;K;104;352;0
BER;NRT;2014-04-20;2040;K;104;293;0
BER;NRT;2014-04-20;2040;K;104;24;4
BER;NRT;2014-04-20;2040;K;104;20;0
BER;NRT;2014-04-20;2040;K;104;2;16
BER;NRT;2014-04-20;2040;K;104;1;15
BER;NRT;2014-04-20;2040;K;104;0;14
BER;NRT;2014-04-20;2040;L;64;352;0
BER;NRT;2014-04-20;2040;L;64;304;0
BER;NRT;2014-04-20;2040;L;64;293;0
BER;NRT;2014-04-20;2040;L;64;59;0
BER;NRT;2014-04-20;2040;L;64;41;0
BER;NRT;2014-04-20;2040;L;64;40;2
BER;NRT;2014-04-20;2040;L;64;37;3
BER;NRT;2014-04-20;2040;L;64;36;4
BER;NRT;2014-04-20;2040;L;64;27;5
BER;NRT;2014-04-20;2040;L;64;14;5
BER;NRT;2014-04-20;2040;L;64;13;5
BER;NRT;2014-04-20;2040;M;164;352;0
BER;NRT;2014-04-20;2040;M;164;293;0
BER;NRT;2014-04-20;2040;N;124;352;0
BER;NRT;2014-04-20;2040;N;124;293;0
BER;NRT;2014-04-20;2040;N;124;1;0
BER;NRT;2014-04-20;2040;R;184;352;0
BER;NRT;2014-04-20;2040;R;184;303;0
BER;NRT;2014-04-20;2040;R;184;293;0
BER;NRT;2014-04-20;2040;T;74;352;0
BER;NRT;2014-04-20;2040;T;74;304;0
BER;NRT;2014-04-20;2040;T;74;303;0
BER;NRT;2014-04-20;2040;T;74;293;0
BER;NRT;2014-04-20;2040;T;74;59;2
BER;NRT;2014-04-20;2040;T;74;44;2
BER;NRT;2014-04-20;2040;T;74;36;3
BER;NRT;2014-04-20;2040;T;74;35;4
BER;NRT;2014-04-20;2040;T;74;28;6
BER;NRT;2014-04-20;2040;T;74;26;7
BER;NRT;2014-04-20;2040;T;74;24;8
BER;NRT;2014-04-20;2040;T;74;23;10
BER;NRT;2014-04-20;2040;T;74;14;10
BER;NRT;2014-04-20;2040;T;74;13;10
BER;NRT;2014-04-20;2040;T;74;10;9
BER;NRT;2014-04-20;2040;T;74;8;9
BER;NRT;2014-04-20;2040;T;74;7;19
BER;NRT;2014-04-20;2040;T;74;2;18
BER;NRT;2014-04-20;2040;V;54;352;0
BER;NRT;2014-04-20;2040;V;54;304;0
BER;NRT;2014-04-20;2040;V;54;303;0
BER;NRT;2014-04-20;2040;V;54;293;0
BER;NRT;2014-04-20;2040;V;54;178;0
BER;NRT;2014-04-20;2040;V;54;111;1
BER;NRT;2014-04-21;2040;I;84;353;0
BER;NRT;2014-04-19;2040;T;74;299;0
BER;NRT;2014-04-20;2040;L;64;300;0
BER;NRT;2014-04-20;2040;T;74;300;0
BER;NRT;2014-04-20;2040;E;44;124;1
BER;NRT;2014-04-21;2040;I;84;45;1
BER;NRT;2014-04-21;2040;I;84;24;2
BER;NRT;2014-04-21;2040;I;84;21;3
BER;NRT;2014-04-21;2040;I;84;15;4
BER;NRT;2014-04-21;2040;I;84;14;5
BER;NRT;2014-04-21;2040;I;84;13;6
BER;NRT;2014-04-21;2040;I;84;12;8
BER;NRT;2014-04-21;2040;I;84;11;9
BER;NRT;2014-04-21;2040;I;84;10;12
BER;NRT;2014-04-21;2040;I;84;9;22
BER;NRT;2014-04-21;2040;I;84;8;31
BER;NRT;2014-04-21;2040;I;84;6;32
BER;NRT;2014-04-21;2040;I;84;5;32
BER;NRT;2014-04-21;2040;I;84;3;31
BER;NRT;2014-04-21;2040;I;84;0;28
BER;NRT;2014-04-20;2040;Z;114;352;0
BER;NRT;2014-04-20;2040;Z;114;303;0
BER;NRT;2014-04-20;2040;Z;114;293;0
BER;NRT;2014-04-20;2040;Z;114;1;0
BER;NRT;2014-04-21;2040;B;94;353;0
BER;NRT;2014-04-21;2040;B;94;294;0
BER;NRT;2014-04-21;2040;B;94;4;2
BER;NRT;2014-04-21;2040;B;94;2;9
BER;NRT;2014-04-21;2040;E;44;353;0
BER;NRT;2014-04-21;2040;E;44;305;0
BER;NRT;2014-04-21;2040;E;44;294;0
BER;NRT;2014-04-21;2040;J;144;353;0
BER;NRT;2014-04-21;2040;J;144;294;0
BER;NRT;2014-04-21;2040;J;144;23;1
BER;NRT;2014-04-21;2040;J;144;1;5
BER;NRT;2014-04-21;2040;J;144;0;10
BER;NRT;2014-04-21;2040;K;104;353;0
BER;NRT;2014-04-21;2040;K;104;294;0
BER;NRT;2014-04-21;2040;K;104;37;3
BER;NRT;2014-04-21;2040;K;104;11;0
BER;NRT;2014-04-21;2040;K;104;2;1
BER;NRT;2014-04-21;2040;K;104;1;0
BER;NRT;2014-04-21;2040;L;64;353;0
BER;NRT;2014-04-21;2040;L;64;305;0
BER;NRT;2014-04-21;2040;L;64;301;0
BER;NRT;2014-04-21;2040;L;64;294;0
BER;NRT;2014-04-21;2040;L;64;72;2
BER;NRT;2014-04-21;2040;L;64;70;1
BER;NRT;2014-04-21;2040;L;64;66;5
BER;NRT;2014-04-21;2040;L;64;59;5
BER;NRT;2014-04-21;2040;L;64;31;5
BER;NRT;2014-04-21;2040;L;64;29;8
BER;NRT;2014-04-21;2040;L;64;28;9
BER;NRT;2014-04-21;2040;L;64;27;11
BER;NRT;2014-04-21;2040;L;64;25;9
BER;NRT;2014-04-21;2040;L;64;24;11
BER;NRT;2014-04-21;2040;L;64;15;13
BER;NRT;2014-04-21;2040;L;64;14;13
BER;NRT;2014-04-21;2040;L;64;8;12
BER;NRT;2014-04-21;2040;L;64;1;11
BER;NRT;2014-04-21;2040;M;164;353;0
BER;NRT;2014-04-21;2040;M;164;294;0
BER;NRT;2014-04-21;2040;N;124;353;0
BER;NRT;2014-04-21;2040;N;124;294;0
BER;NRT;2014-04-21;2040;N;124;1;0
BER;NRT;2014-04-21;2040;R;184;353;0
BER;NRT;2014-04-21;2040;R;184;304;0
BER;NRT;2014-04-21;2040;R;184;294;0
BER;NRT;2014-04-21;2040;T;74;353;0
BER;NRT;2014-04-21;2040;T;74;305;0
BER;NRT;2014-04-21;2040;T;74;304;0
BER;NRT;2014-04-21;2040;T;74;301;0
BER;NRT;2014-04-21;2040;T;74;294;0
BER;NRT;2014-04-21;2040;T;74;59;1
BER;NRT;2014-04-21;2040;T;74;58;2
BER;NRT;2014-04-21;2040;T;74;56;3
BER;NRT;2014-04-21;2040;T;74;44;3
BER;NRT;2014-04-21;2040;T;74;43;4
BER;NRT;2014-04-21;2040;T;74;35;5
BER;NRT;2014-04-21;2040;T;74;34;6
BER;NRT;2014-04-21;2040;T;74;25;8
BER;NRT;2014-04-21;2040;T;74;23;9
BER;NRT;2014-04-21;2040;T;74;22;11
BER;NRT;2014-04-21;2040;T;74;21;12
BER;NRT;2014-04-21;2040;T;74;15;14
BER;NRT;2014-04-21;2040;T;74;14;14
BER;NRT;2014-04-21;2040;T;74;0;13
BER;NRT;2014-04-21;2040;V;54;353;0
BER;NRT;2014-04-21;2040;V;54;305;0
BER;NRT;2014-04-21;2040;V;54;304;0
BER;NRT;2014-04-21;2040;V;54;294;0
BER;NRT;2014-04-21;2040;V;54;179;0
BER;NRT;2014-04-21;2040;V;54;105;1
BER;NRT;2014-04-21;2040;V;54;80;6
BER;NRT;2014-04-21;2040;V;54;78;3
BER;NRT;2014-04-21;2040;V;54;75;4
BER;NRT;2014-04-21;2040;V;54;74;5
BER;NRT;2014-04-21;2040;V;54;72;6
BER;NRT;2014-04-21;2040;V;54;71;5
BER;NRT;2014-04-21;2040;V;54;59;6
BER;NRT;2014-04-21;2040;V;54;0;5
BER;NRT;2014-04-21;2040;Z;114;353;0
BER;NRT;2014-04-21;2040;Z;114;304;1
BER;NRT;2014-04-21;2040;Z;114;294;1
BER;NRT;2014-04-21;2040;Z;114;3;5
BER;NRT;2014-04-21;2040;Z;114;2;4
BER;NRT;2014-04-21;2040;Z;114;1;4
BER;CPT;2014-04-19;955;R;189;351;0
BER;NRT;2014-04-21;2040;L;64;169;1
BER;NRT;2014-04-21;2040;V;54;100;2
BER;NRT;2014-04-21;2040;V;54;79;2
BER;NRT;2014-04-21;2040;Z;114;332;1
BER;NRT;2014-04-21;2040;Z;114;280;0
BER;CPT;2014-04-19;955;B;99;351;0
BER;CPT;2014-04-19;955;B;99;6;6
BER;CPT;2014-04-19;955;B;99;5;6
BER;CPT;2014-04-19;955;E;49;351;0
BER;CPT;2014-04-19;955;E;49;61;5
BER;CPT;2014-04-19;955;E;49;53;7
BER;CPT;2014-04-19;955;E;49;50;8
BER;CPT;2014-04-19;955;E;49;48;11
BER;CPT;2014-04-19;955;E;49;46;13
BER;CPT;2014-04-19;955;E;49;45;15
BER;CPT;2014-04-19;955;E;49;42;17
BER;CPT;2014-04-19;955;E;49;41;17
BER;CPT;2014-04-19;955;E;49;38;18
BER;CPT;2014-04-19;955;E;49;29;18
BER;CPT;2014-04-19;955;E;49;28;20
BER;CPT;2014-04-19;955;E;49;27;23
BER;CPT;2014-04-19;955;E;49;24;23
BER;CPT;2014-04-19;955;E;49;23;25
BER;CPT;2014-04-19;955;E;49;11;24
BER;CPT;2014-04-19;955;I;89;351;0
BER;CPT;2014-04-19;955;I;89;7;12
BER;CPT;2014-04-19;955;I;89;6;12
BER;CPT;2014-04-19;955;J;149;351;0
BER;CPT;2014-04-19;955;J;149;1;9
BER;CPT;2014-04-19;955;K;109;351;0
BER;CPT;2014-04-19;955;K;109;5;0
BER;CPT;2014-04-19;955;L;69;351;0
BER;CPT;2014-04-19;955;L;69;19;1
BER;CPT;2014-04-19;955;L;69;17;3
BER;CPT;2014-04-19;955;L;69;16;5
BER;CPT;2014-04-19;955;L;69;15;6
BER;CPT;2014-04-19;955;L;69;14;7
BER;CPT;2014-04-19;955;L;69;13;8
BER;CPT;2014-04-19;955;L;69;12;9
BER;CPT;2014-04-19;955;L;69;11;9
BER;CPT;2014-04-19;955;M;169;351;0
BER;CPT;2014-04-19;955;M;169;292;0
BER;CPT;2014-04-19;955;R;189;302;0
BER;CPT;2014-04-19;955;R;189;292;0
BER;CPT;2014-04-19;955;E;49;292;0
BER;CPT;2014-04-19;955;B;99;292;0
BER;CPT;2014-04-19;955;J;149;292;0
BER;CPT;2014-04-19;955;K;109;292;0
BER;CPT;2014-04-19;955;L;69;292;0
BER;CPT;2014-04-19;955;N;129;351;0
BER;CPT;2014-04-19;955;N;129;292;0
BER;CPT;2014-04-19;955;N;129;1;0
BER;CPT;2014-04-19;955;T;79;351;0
BER;CPT;2014-04-19;955;T;79;302;0
BER;CPT;2014-04-19;955;T;79;292;0
BER;CPT;2014-04-19;955;T;79;19;1
BER;CPT;2014-04-19;955;T;79;13;2
BER;CPT;2014-04-19;955;T;79;9;6
BER;CPT;2014-04-19;955;T;79;8;8
BER;CPT;2014-04-19;955;T;79;7;8
BER;CPT;2014-04-19;955;T;79;1;6
BER;CPT;2014-04-19;955;V;59;351;0
BER;CPT;2014-04-19;955;V;59;302;0
BER;CPT;2014-04-19;955;V;59;292;0
BER;CPT;2014-04-19;955;V;59;33;2
BER;CPT;2014-04-19;955;V;59;22;3
BER;CPT;2014-04-19;955;V;59;21;6
BER;CPT;2014-04-19;955;V;59;20;7
BER;CPT;2014-04-19;955;V;59;19;7
BER;CPT;2014-04-19;955;Z;119;351;0
BER;CPT;2014-04-19;955;Z;119;302;0
BER;CPT;2014-04-19;955;Z;119;292;0
BER;CPT;2014-04-19;955;Z;119;1;0
BER;CPT;2014-04-20;955;B;99;352;0
BER;CPT;2014-04-20;955;B;99;293;0
BER;CPT;2014-04-20;955;B;99;2;10
BER;CPT;2014-04-20;955;B;99;1;8
BER;CPT;2014-04-20;955;E;49;352;0
BER;CPT;2014-04-20;955;E;49;293;0
BER;CPT;2014-04-20;955;E;49;85;1
BER;CPT;2014-04-20;955;E;49;80;3
BER;CPT;2014-04-20;955;E;49;72;5
BER;CPT;2014-04-20;955;E;49;67;7
BER;CPT;2014-04-20;955;E;49;61;10
BER;CPT;2014-04-20;955;E;49;60;11
BER;CPT;2014-04-20;955;E;49;59;11
BER;CPT;2014-04-20;955;E;49;39;11
BER;CPT;2014-04-20;955;E;49;38;13
BER;CPT;2014-04-20;955;E;49;33;14
BER;CPT;2014-04-20;955;E;49;31;16
BER;CPT;2014-04-20;955;E;49;29;17
BER;CPT;2014-04-20;955;E;49;27;18
BER;CPT;2014-04-20;955;E;49;26;20
BER;CPT;2014-04-20;955;E;49;19;19
BER;CPT;2014-04-20;955;E;49;7;18
BER;CPT;2014-04-20;955;I;89;352;0
BER;CPT;2014-04-20;955;I;89;7;3
BER;CPT;2014-04-20;955;I;89;3;4
BER;CPT;2014-04-20;955;I;89;2;4
BER;CPT;2014-04-20;955;J;149;352;0
BER;CPT;2014-04-20;955;J;149;293;0
BER;CPT;2014-04-20;955;J;149;1;1
BER;CPT;2014-04-20;955;J;149;0;2
BER;CPT;2014-04-20;955;K;109;352;0
BER;CPT;2014-04-20;955;K;109;293;0
BER;CPT;2014-04-20;955;K;109;1;0
BER;CPT;2014-04-20;955;L;69;352;0
BER;CPT;2014-04-20;955;L;69;293;0
BER;CPT;2014-04-20;955;L;69;16;1
BER;CPT;2014-04-20;955;L;69;15;3
BER;CPT;2014-04-20;955;L;69;13;5
BER;CPT;2014-04-20;955;L;69;12;4
BER;CPT;2014-04-20;955;L;69;10;7
BER;CPT;2014-04-20;955;L;69;9;19
BER;CPT;2014-04-20;955;L;69;7;19
BER;CPT;2014-04-20;955;L;69;2;18
BER;CPT;2014-04-20;955;M;169;352;0
BER;CPT;2014-04-20;955;M;169;293;0
BER;CPT;2014-04-20;955;N;129;352;0
BER;CPT;2014-04-20;955;N;129;293;0
BER;CPT;2014-04-20;955;N;129;1;0
BER;CPT;2014-04-20;955;R;189;352;0
BER;CPT;2014-04-20;955;R;189;303;0
BER;CPT;2014-04-20;955;R;189;293;0
BER;CPT;2014-04-20;955;T;79;352;0
BER;CPT;2014-04-20;955;T;79;303;0
BER;CPT;2014-04-20;955;T;79;293;0
BER;CPT;2014-04-20;955;T;79;36;1
BER;CPT;2014-04-20;955;T;79;16;2
BER;CPT;2014-04-20;955;T;79;7;2
BER;CPT;2014-04-21;955;B;99;294;0
BER;CPT;2014-04-21;955;B;99;9;2
BER;CPT;2014-04-21;955;B;99;8;6
BER;CPT;2014-04-21;955;B;99;4;7
BER;CPT;2014-04-21;955;B;99;3;10
BER;CPT;2014-04-21;955;B;99;2;12
BER;CPT;2014-04-21;955;B;99;1;15
BER;CPT;2014-04-20;955;V;59;352;0
BER;CPT;2014-04-20;955;V;59;303;0
BER;CPT;2014-04-20;955;V;59;293;0
BER;CPT;2014-04-20;955;V;59;45;2
BER;CPT;2014-04-20;955;V;59;42;3
BER;CPT;2014-04-20;955;V;59;30;4
BER;CPT;2014-04-20;955;V;59;29;4
BER;CPT;2014-04-20;955;V;59;25;5
BER;CPT;2014-04-20;955;V;59;23;7
BER;CPT;2014-04-20;955;V;59;20;10
BER;CPT;2014-04-20;955;V;59;19;10
BER;CPT;2014-04-20;955;Z;119;352;0
BER;CPT;2014-04-20;955;Z;119;303;0
BER;CPT;2014-04-20;955;Z;119;293;0
BER;CPT;2014-04-20;955;Z;119;1;0
BER;CPT;2014-04-21;955;E;49;353;0
BER;CPT;2014-04-21;955;E;49;294;0
BER;CPT;2014-04-21;955;E;49;102;2
BER;CPT;2014-04-21;955;E;49;100;4
BER;CPT;2014-04-21;955;E;49;98;5
BER;CPT;2014-04-21;955;E;49;89;7
BER;CPT;2014-04-21;955;E;49;72;8
BER;CPT;2014-04-21;955;E;49;67;9
BER;CPT;2014-04-21;955;E;49;65;10
BER;CPT;2014-04-21;955;E;49;64;13
BER;CPT;2014-04-21;955;E;49;61;15
BER;CPT;2014-04-21;955;E;49;60;17
BER;CPT;2014-04-21;955;I;89;44;1
BER;CPT;2014-04-21;955;I;89;23;0
BER;CPT;2014-04-21;955;I;89;11;5
BER;CPT;2014-04-21;955;I;89;9;5
BER;CPT;2014-04-21;955;J;149;294;0
BER;CPT;2014-04-21;955;J;149;1;6
BER;CPT;2014-04-21;955;K;109;294;0
BER;CPT;2014-04-21;955;K;109;1;0
BER;CPT;2014-04-21;955;L;69;294;0
BER;CPT;2014-04-21;955;L;69;46;2
BER;CPT;2014-04-21;955;L;69;38;3
BER;CPT;2014-04-21;955;L;69;35;4
BER;CPT;2014-04-21;955;L;69;34;5
BER;CPT;2014-04-21;955;L;69;30;6
BER;CPT;2014-04-21;955;L;69;26;7
BER;CPT;2014-04-21;955;L;69;23;8
BER;CPT;2014-04-21;955;L;69;22;11
BER;CPT;2014-04-21;955;L;69;17;9
BER;CPT;2014-04-21;955;M;169;353;0
BER;CPT;2014-04-21;955;B;99;353;0
BER;CPT;2014-04-21;955;I;89;353;0
BER;CPT;2014-04-21;955;J;149;353;0
BER;CPT;2014-04-21;955;K;109;353;0
BER;CPT;2014-04-21;955;L;69;353;0
BER;CPT;2014-04-21;955;M;169;294;0
BER;CPT;2014-04-21;955;N;129;353;0
BER;CPT;2014-04-21;955;N;129;294;0
BER;CPT;2014-04-21;955;N;129;1;0
BER;CPT;2014-04-21;955;R;189;353;0
BER;CPT;2014-04-21;955;R;189;304;0
BER;CPT;2014-04-21;955;R;189;294;0
BER;CPT;2014-04-21;955;T;79;353;0
BER;CPT;2014-04-21;955;T;79;304;0
BER;CPT;2014-04-21;955;T;79;294;0
BER;CPT;2014-04-21;955;T;79;40;5
BER;CPT;2014-04-21;955;T;79;21;6
BER;CPT;2014-04-21;955;T;79;18;9
BER;CPT;2014-04-21;955;T;79;17;8
BER;CPT;2014-04-21;955;T;79;16;11
BER;CPT;2014-04-21;955;T;79;14;12
BER;CPT;2014-04-21;955;T;79;13;16
BER;CPT;2014-04-21;955;T;79;12;17
BER;CPT;2014-04-21;955;T;79;11;17
BER;CPT;2014-04-21;955;V;59;353;0
BER;CPT;2014-04-21;955;V;59;304;0
BER;CPT;2014-04-21;955;V;59;294;0
BER;CPT;2014-04-21;955;V;59;59;2
BER;CPT;2014-04-21;955;V;59;58;3
BER;CPT;2014-04-21;955;V;59;56;4
BER;CPT;2014-04-21;955;V;59;53;5
BER;CPT;2014-04-21;955;V;59;47;7
BER;CPT;2014-04-21;955;V;59;46;8
BER;CPT;2014-04-21;955;Z;119;353;0
BER;CPT;2014-04-21;955;Z;119;304;0
BER;CPT;2014-04-21;955;Z;119;294;0
BER;CPT;2014-04-21;955;Z;119;1;0
BER;CPT;2014-04-19;815;J;149;351;0
BER;CPT;2014-04-19;815;J;149;8;1
BER;CPT;2014-04-19;815;J;149;1;8
BER;CPT;2014-04-19;815;B;99;351;0
BER;CPT;2014-04-19;815;B;99;9;3
BER;CPT;2014-04-19;815;B;99;6;11
BER;CPT;2014-04-19;815;B;99;5;10
BER;CPT;2014-04-19;815;E;49;351;0
BER;CPT;2014-04-19;815;E;49;41;1
BER;CPT;2014-04-19;815;E;49;39;2
BER;CPT;2014-04-19;815;E;49;37;5
BER;CPT;2014-04-19;815;E;49;36;8
BER;CPT;2014-04-19;815;E;49;35;9
BER;CPT;2014-04-19;815;E;49;31;10
BER;CPT;2014-04-19;815;E;49;7;9
BER;CPT;2014-04-19;815;I;89;351;0
BER;CPT;2014-04-19;815;I;89;7;12
BER;CPT;2014-04-19;815;I;89;6;12
BER;CPT;2014-04-19;815;I;89;1;11
BER;CPT;2014-04-19;815;K;109;5;0
BER;CPT;2014-04-19;815;L;69;351;0
BER;CPT;2014-04-19;815;L;69;292;0
BER;CPT;2014-04-19;815;J;149;292;0
BER;CPT;2014-04-19;815;B;99;292;0
BER;CPT;2014-04-19;815;E;49;292;0
BER;CPT;2014-04-19;815;K;109;292;0
BER;CPT;2014-04-19;815;B;99;182;1
BER;CPT;2014-04-19;815;E;49;302;0
BER;CPT;2014-04-19;815;I;89;302;0
